transactionId,accountId,merchantId,amount,timestamp,channel,isFraud
TXN-000318,ACC-760,MER-382,381.42,2025-01-18T09:27:51Z,POS,false
TXN-000319,ACC-789,MER-036,4492.71,2025-07-24T01:33:40Z,Branch,false
TXN-000320,ACC-210,MER-124,4597.11,2026-06-14T14:12:23Z,Mobile App,false
TXN-000321,ACC-488,MER-179,72.71,2025-07-02T09:02:30Z,Branch,false
TXN-000322,ACC-594,MER-571,1366.4,2026-03-14T11:22:49Z,Branch,false
TXN-000323,ACC-065,MER-157,1078.16,2025-10-21T03:42:44Z,Mobile App,false
TXN-000324,ACC-039,MER-510,2163.01,2025-05-16T22:39:47Z,Mobile App,false
TXN-000325,ACC-591,MER-046,3283.39,2025-08-07T02:55:07Z,POS,false
TXN-000326,ACC-737,MER-491,1014.29,2026-06-06T08:52:05Z,POS,false
TXN-000327,ACC-193,MER-241,3448.69,2026-05-21T00:16:30Z,Mobile App,false
TXN-000328,ACC-577,MER-446,2795.16,2025-06-29T19:51:43Z,Mobile App,false
TXN-000329,ACC-294,MER-373,442.99,2026-01-02T23:34:32Z,UPI,false
TXN-000330,ACC-168,MER-383,3293.35,2026-03-04T23:49:58Z,UPI,false
TXN-000331,ACC-150,MER-329,3676.24,2025-05-16T02:54:01Z,UPI,false
TXN-000332,ACC-412,MER-382,2337.95,2025-08-16T03:39:16Z,ATM,false
TXN-000333,ACC-689,MER-507,3378.88,2025-12-02T07:40:57Z,Mobile App,false
TXN-000334,ACC-617,MER-260,4423.98,2025-10-06T14:04:08Z,Branch,false
TXN-000335,ACC-462,MER-553,4309.14,2025-02-03T05:01:28Z,POS,false
TXN-000336,ACC-519,MER-149,2994.36,2025-05-04T19:57:09Z,UPI,false
TXN-000337,ACC-143,MER-211,4123.6,2025-11-22T10:16:47Z,Mobile App,false
TXN-000338,ACC-514,MER-558,210.85,2025-01-04T03:19:13Z,POS,false
TXN-000339,ACC-564,MER-169,3698.82,2025-09-18T02:59:00Z,Branch,false
TXN-000340,ACC-120,MER-334,3659.54,2026-03-02T23:51:43Z,Branch,false
TXN-000341,ACC-536,MER-403,1096.14,2025-11-13T21:38:32Z,Mobile App,false
TXN-000342,ACC-232,MER-465,779.35,2025-05-27T06:44:48Z,Mobile App,false
TXN-000343,ACC-517,MER-111,2476.52,2026-06-24T18:34:18Z,POS,false
TXN-000344,ACC-248,MER-416,1514.99,2026-05-11T17:48:59Z,Mobile App,false
TXN-000345,ACC-196,MER-025,82.08,2025-06-10T20:23:20Z,ATM,false
TXN-000346,ACC-795,MER-074,336.04,2025-04-03T09:26:36Z,Branch,false
TXN-000347,ACC-367,MER-413,53.83,2025-09-24T13:08:41Z,Branch,false
TXN-000348,ACC-384,MER-214,1519.63,2026-01-07T14:45:30Z,UPI,false
TXN-000349,ACC-608,MER-043,3395.91,2026-01-24T08:34:46Z,POS,false
TXN-000350,ACC-360,MER-032,1279.66,2025-10-26T01:43:00Z,UPI,false
TXN-000351,ACC-789,MER-101,2114.09,2025-09-30T16:08:16Z,Branch,false
TXN-000352,ACC-028,MER-390,194.32,2025-03-09T10:36:10Z,Branch,false
TXN-000353,ACC-259,MER-557,461.15,2026-05-06T08:15:46Z,Mobile App,false
TXN-000354,ACC-466,MER-389,3745.51,2025-12-31T12:00:14Z,Mobile App,false
TXN-000355,ACC-331,MER-318,2763.58,2025-12-17T10:57:31Z,ATM,false
TXN-000356,ACC-629,MER-421,475.67,2026-04-06T22:19:10Z,Mobile App,false
TXN-000357,ACC-519,MER-456,346.43,2025-08-02T09:32:46Z,UPI,false
TXN-000358,ACC-398,MER-549,3268.86,2026-03-31T21:30:48Z,Mobile App,false
TXN-000359,ACC-715,MER-530,2456.0,2025-08-16T21:10:34Z,ATM,false
TXN-000360,ACC-041,MER-298,3006.0,2026-06-18T11:01:01Z,ATM,false
TXN-000361,ACC-079,MER-204,2411.25,2025-10-28T19:51:49Z,ATM,false
TXN-000362,ACC-792,MER-386,220.33,2025-09-22T03:22:18Z,UPI,false
TXN-000363,ACC-506,MER-235,3569.43,2025-04-01T04:03:57Z,Mobile App,false
TXN-000364,ACC-169,MER-143,660.86,2026-04-16T01:51:25Z,UPI,false
TXN-000365,ACC-025,MER-449,2481.23,2025-11-30T23:17:10Z,Mobile App,false
TXN-000366,ACC-726,MER-538,4488.55,2026-02-27T03:17:16Z,Mobile App,false
TXN-000367,ACC-429,MER-486,168.65,2025-11-24T23:24:29Z,Mobile App,false
TXN-000368,ACC-067,MER-090,1314.62,2025-10-05T18:56:27Z,Branch,false
TXN-000369,ACC-411,MER-520,4596.45,2025-04-17T19:41:39Z,Mobile App,false
TXN-000370,ACC-025,MER-166,432.8,2025-06-02T15:20:35Z,Branch,false
TXN-000371,ACC-676,MER-560,1867.21,2025-02-21T21:35:39Z,ATM,false
TXN-000372,ACC-597,MER-424,580.13,2025-06-07T05:53:26Z,ATM,false
TXN-000373,ACC-308,MER-137,3733.46,2025-10-16T19:56:45Z,Mobile App,false
TXN-000374,ACC-523,MER-013,564.65,2026-03-31T19:52:08Z,UPI,false
TXN-000375,ACC-010,MER-311,4402.04,2025-07-09T06:27:09Z,Branch,false
TXN-000376,ACC-219,MER-194,3320.52,2025-06-16T07:31:57Z,Mobile App,false
TXN-000377,ACC-177,MER-398,2765.61,2025-02-25T02:01:02Z,ATM,false
TXN-000378,ACC-684,MER-131,4289.37,2025-02-22T19:30:01Z,Branch,false
TXN-000379,ACC-526,MER-075,2831.22,2025-11-18T04:21:33Z,POS,false
TXN-000380,ACC-231,MER-269,2032.55,2025-02-03T07:52:47Z,POS,false
TXN-000381,ACC-800,MER-405,139.3,2025-10-18T05:56:30Z,Branch,false
TXN-000382,ACC-461,MER-231,3743.29,2026-04-23T14:29:16Z,UPI,false
TXN-000383,ACC-417,MER-162,1207.46,2026-01-22T03:14:23Z,Mobile App,false
TXN-000384,ACC-444,MER-032,2087.16,2025-04-24T01:30:20Z,Mobile App,false
TXN-000385,ACC-379,MER-285,1966.94,2025-09-23T05:41:51Z,POS,false
TXN-000386,ACC-549,MER-335,4596.71,2025-12-31T23:47:32Z,UPI,false
TXN-000387,ACC-500,MER-396,3787.33,2026-04-03T22:12:55Z,UPI,false
TXN-000388,ACC-699,MER-588,687.2,2026-06-22T01:04:44Z,Branch,false
TXN-000389,ACC-351,MER-546,2585.47,2025-07-15T10:01:56Z,POS,false
TXN-000390,ACC-278,MER-296,2972.57,2025-09-09T18:51:41Z,ATM,false
TXN-000391,ACC-580,MER-196,1743.22,2025-09-18T04:49:27Z,UPI,false
TXN-000392,ACC-693,MER-422,1393.33,2026-06-05T03:49:34Z,ATM,false
TXN-000393,ACC-787,MER-143,4011.42,2025-05-28T13:13:25Z,POS,false
TXN-000394,ACC-730,MER-556,2764.96,2025-12-26T09:10:29Z,UPI,false
TXN-000395,ACC-533,MER-178,586.94,2025-08-15T09:13:44Z,ATM,false
TXN-000396,ACC-211,MER-346,916.21,2026-01-21T23:55:31Z,POS,false
TXN-000397,ACC-252,MER-402,2422.23,2026-03-18T07:49:04Z,Branch,false
TXN-000398,ACC-551,MER-350,732.55,2025-07-16T03:36:23Z,Mobile App,false
TXN-000399,ACC-386,MER-564,4919.35,2025-05-27T17:52:29Z,POS,true
TXN-000400,ACC-507,MER-466,4673.82,2025-08-04T05:21:46Z,UPI,false
TXN-000401,ACC-582,MER-431,996.75,2025-11-29T05:02:30Z,Branch,false
TXN-000402,ACC-610,MER-111,2382.36,2025-04-03T18:36:43Z,ATM,false
TXN-000403,ACC-186,MER-126,1807.31,2025-02-12T07:59:37Z,Mobile App,false
TXN-000404,ACC-072,MER-285,538.2,2025-04-09T23:19:13Z,Mobile App,false
TXN-000405,ACC-761,MER-434,1025.26,2026-03-17T01:34:50Z,Mobile App,false
TXN-000406,ACC-011,MER-115,1688.69,2025-08-04T06:53:39Z,POS,false
TXN-000407,ACC-441,MER-247,1153.21,2026-03-20T05:04:25Z,POS,false
TXN-000408,ACC-566,MER-363,4204.0,2026-03-07T01:54:25Z,UPI,false
TXN-000409,ACC-325,MER-226,860.04,2025-10-25T16:42:28Z,ATM,false
TXN-000410,ACC-555,MER-018,4772.41,2026-04-23T00:15:18Z,POS,false
TXN-000411,ACC-498,MER-128,479.32,2025-06-21T15:14:39Z,ATM,false
TXN-000412,ACC-471,MER-170,4459.53,2025-08-06T01:42:40Z,Mobile App,false
TXN-000413,ACC-004,MER-245,3356.14,2026-04-11T19:31:21Z,Branch,false
TXN-000414,ACC-457,MER-219,1161.67,2025-11-14T07:38:13Z,Branch,false
TXN-000415,ACC-454,MER-154,3696.08,2026-04-23T17:25:02Z,Branch,false
TXN-000416,ACC-024,MER-555,3825.51,2026-06-07T23:25:47Z,Branch,false
TXN-000417,ACC-448,MER-537,1712.1,2026-01-30T05:35:30Z,UPI,false
TXN-000418,ACC-398,MER-453,3033.16,2025-03-02T02:02:17Z,UPI,false
TXN-000419,ACC-716,MER-387,842.74,2025-06-19T06:28:44Z,POS,false
TXN-000420,ACC-362,MER-415,1371.43,2025-06-29T08:12:13Z,Branch,false
TXN-000421,ACC-615,MER-481,4803.31,2026-03-14T12:50:34Z,ATM,false
TXN-000422,ACC-661,MER-067,2261.78,2025-10-30T01:03:35Z,UPI,false
TXN-000423,ACC-354,MER-369,1905.47,2025-12-12T21:30:26Z,Branch,false
TXN-000424,ACC-092,MER-448,1275.37,2025-10-12T17:49:17Z,POS,false
TXN-000425,ACC-491,MER-162,843.54,2026-05-16T23:50:17Z,UPI,false
TXN-000426,ACC-614,MER-544,4050.9,2025-10-24T06:37:59Z,POS,false
TXN-000427,ACC-050,MER-235,450.77,2025-03-13T18:01:40Z,UPI,false
TXN-000428,ACC-713,MER-567,251.28,2025-07-18T04:15:13Z,Branch,false
TXN-000429,ACC-153,MER-301,709.03,2025-05-25T11:39:55Z,ATM,false
TXN-000430,ACC-420,MER-320,833.98,2025-03-13T16:03:20Z,UPI,false
TXN-000431,ACC-054,MER-587,3273.45,2025-05-17T15:49:57Z,POS,false
TXN-000432,ACC-562,MER-482,4710.14,2025-07-03T11:55:48Z,Mobile App,false
TXN-000433,ACC-201,MER-079,337.84,2025-05-19T19:46:47Z,UPI,false
TXN-000434,ACC-128,MER-474,2767.64,2025-05-19T23:23:05Z,ATM,false
TXN-000435,ACC-547,MER-192,1228.99,2025-05-14T10:28:56Z,POS,false
TXN-000436,ACC-526,MER-022,2505.06,2025-11-02T21:04:11Z,ATM,false
TXN-000437,ACC-172,MER-050,2345.87,2025-07-07T21:49:09Z,UPI,false
TXN-000438,ACC-377,MER-588,3916.0,2025-12-20T08:46:25Z,ATM,false
TXN-000439,ACC-728,MER-113,3567.44,2026-04-16T16:51:33Z,Mobile App,false
TXN-000440,ACC-069,MER-387,680.39,2026-02-15T19:16:51Z,Branch,false
TXN-000441,ACC-694,MER-405,2752.03,2026-02-12T19:39:21Z,Branch,false
TXN-000442,ACC-663,MER-533,1770.32,2025-11-11T17:26:58Z,POS,false
TXN-000443,ACC-537,MER-418,835.31,2025-04-09T01:16:52Z,Mobile App,false
TXN-000444,ACC-212,MER-076,2999.39,2025-08-20T19:21:55Z,Mobile App,false
TXN-000445,ACC-619,MER-423,1913.48,2025-01-19T13:04:41Z,POS,false
TXN-000446,ACC-499,MER-204,3751.81,2026-05-11T21:38:20Z,ATM,false
TXN-000447,ACC-461,MER-144,3245.71,2025-07-09T21:39:25Z,ATM,false
TXN-000448,ACC-017,MER-233,4518.41,2025-11-07T02:21:28Z,Branch,false
TXN-000449,ACC-730,MER-477,1858.46,2025-04-12T07:05:42Z,Branch,false
TXN-000450,ACC-053,MER-252,4738.68,2025-03-20T16:05:10Z,POS,false
TXN-000451,ACC-384,MER-055,1753.42,2026-05-23T12:51:20Z,Branch,false
TXN-000452,ACC-080,MER-302,1774.52,2026-01-06T13:56:22Z,Mobile App,false
TXN-000453,ACC-491,MER-070,1763.06,2026-01-29T13:53:59Z,ATM,false
TXN-000454,ACC-012,MER-104,730.55,2025-07-29T09:52:07Z,Mobile App,false
TXN-000455,ACC-026,MER-522,1094.25,2025-01-19T17:59:57Z,Branch,false
TXN-000456,ACC-414,MER-343,3992.76,2026-04-28T22:40:57Z,POS,false
TXN-000457,ACC-292,MER-377,255.53,2025-04-06T18:26:14Z,Branch,false
TXN-000458,ACC-777,MER-500,2167.61,2026-06-02T13:06:19Z,UPI,false
TXN-000459,ACC-747,MER-580,2530.23,2025-04-30T02:16:42Z,Branch,false
TXN-000460,ACC-339,MER-451,3657.52,2025-04-22T19:27:00Z,ATM,false
TXN-000461,ACC-781,MER-202,466.85,2025-11-03T08:08:16Z,ATM,false
TXN-000462,ACC-043,MER-046,1515.25,2025-06-01T01:37:14Z,Branch,false
TXN-000463,ACC-583,MER-199,2088.53,2025-04-28T18:53:41Z,Branch,false
TXN-000464,ACC-561,MER-582,1276.48,2025-01-01T10:34:09Z,Mobile App,false
TXN-000465,ACC-168,MER-039,1328.27,2025-02-21T07:59:22Z,ATM,false
TXN-000466,ACC-480,MER-170,4624.18,2025-03-04T02:44:24Z,Branch,false
TXN-000467,ACC-351,MER-382,4253.12,2025-07-20T11:01:21Z,UPI,false
TXN-000468,ACC-572,MER-562,4445.96,2025-09-14T18:49:41Z,POS,false
TXN-000469,ACC-540,MER-160,3339.09,2026-04-04T02:17:17Z,UPI,false
TXN-000470,ACC-699,MER-286,4031.14,2025-07-10T12:39:32Z,ATM,false
TXN-000471,ACC-023,MER-445,2417.5,2026-01-31T05:22:20Z,POS,false
TXN-000472,ACC-511,MER-415,257.38,2025-07-20T02:48:00Z,Mobile App,false
TXN-000473,ACC-152,MER-569,1118.9,2025-07-13T04:48:45Z,Branch,false
TXN-000474,ACC-157,MER-101,3487.21,2025-11-17T12:15:38Z,Branch,false
TXN-000475,ACC-430,MER-581,1656.73,2025-05-07T04:12:11Z,UPI,false
TXN-000476,ACC-493,MER-068,3875.06,2025-02-14T04:44:58Z,Branch,false
TXN-000477,ACC-416,MER-443,771.08,2025-01-24T18:20:30Z,POS,false
TXN-000478,ACC-380,MER-122,1540.73,2026-01-18T00:56:57Z,Branch,false
TXN-000479,ACC-603,MER-220,2027.18,2025-08-11T12:08:34Z,ATM,false
TXN-000480,ACC-626,MER-169,1681.22,2026-04-06T22:38:09Z,Branch,false
TXN-000481,ACC-085,MER-104,411.39,2025-01-07T14:15:45Z,ATM,false
TXN-000482,ACC-554,MER-439,2463.75,2026-05-19T07:01:54Z,ATM,false
TXN-000483,ACC-053,MER-003,2356.57,2025-08-15T08:31:08Z,POS,false
TXN-000484,ACC-696,MER-366,3330.63,2025-05-09T07:57:11Z,POS,false
TXN-000485,ACC-339,MER-103,195.67,2025-01-31T16:35:20Z,UPI,false
TXN-000486,ACC-001,MER-197,3947.92,2026-01-16T20:58:28Z,Mobile App,false
TXN-000487,ACC-274,MER-299,3077.56,2026-04-21T22:14:41Z,POS,false
TXN-000488,ACC-142,MER-067,2312.22,2025-05-03T06:02:15Z,UPI,false
TXN-000489,ACC-099,MER-509,3032.81,2025-01-25T21:09:07Z,Branch,false
TXN-000490,ACC-347,MER-167,3474.85,2025-10-06T15:37:13Z,UPI,false
TXN-000491,ACC-314,MER-301,3267.79,2025-11-21T15:31:04Z,ATM,false
TXN-000492,ACC-317,MER-335,1053.53,2025-05-01T13:29:36Z,Mobile App,false
TXN-000493,ACC-082,MER-061,2938.83,2025-03-25T15:11:52Z,Branch,false
TXN-000494,ACC-130,MER-153,3614.13,2025-09-16T10:30:12Z,POS,false
TXN-000495,ACC-594,MER-245,3593.48,2025-04-06T05:46:28Z,UPI,false
TXN-000496,ACC-747,MER-310,4687.24,2026-01-03T13:36:52Z,Mobile App,false
TXN-000497,ACC-373,MER-161,1954.58,2025-02-07T23:47:21Z,Mobile App,false
TXN-000498,ACC-259,MER-399,933.63,2026-05-27T08:09:01Z,Branch,false
TXN-000499,ACC-727,MER-332,2248.61,2025-11-25T01:08:41Z,POS,false
TXN-000500,ACC-770,MER-581,4340.8,2025-05-08T12:31:14Z,POS,false
TXN-000501,ACC-426,MER-096,2434.98,2025-04-26T02:02:51Z,Mobile App,false
TXN-000502,ACC-144,MER-246,2564.41,2025-08-04T19:43:43Z,ATM,false
TXN-000503,ACC-739,MER-185,2089.93,2026-05-06T12:43:15Z,POS,false
TXN-000504,ACC-729,MER-352,4001.24,2025-01-03T03:01:37Z,Mobile App,false
TXN-000505,ACC-495,MER-514,1009.36,2026-06-13T10:44:58Z,UPI,false
TXN-000506,ACC-281,MER-544,1954.06,2026-04-04T15:29:25Z,UPI,false
TXN-000507,ACC-627,MER-202,2175.25,2025-01-31T14:56:22Z,Branch,false
TXN-000508,ACC-737,MER-561,1451.68,2025-12-21T12:35:26Z,Mobile App,false
TXN-000509,ACC-292,MER-341,90.56,2025-02-18T18:38:53Z,Branch,false
TXN-000510,ACC-428,MER-475,4570.61,2025-06-29T09:07:52Z,POS,false
TXN-000511,ACC-606,MER-229,2246.91,2026-05-22T11:10:49Z,Mobile App,false
TXN-000512,ACC-235,MER-594,1271.46,2026-02-17T05:45:47Z,ATM,false
TXN-000513,ACC-042,MER-228,4760.09,2025-11-05T08:14:49Z,Mobile App,false
TXN-000514,ACC-441,MER-049,4793.23,2025-08-01T12:55:14Z,UPI,false
TXN-000515,ACC-560,MER-427,82.7,2026-05-13T02:49:51Z,POS,false
TXN-000516,ACC-788,MER-053,2483.68,2026-02-19T20:09:33Z,UPI,false
TXN-000517,ACC-295,MER-119,4276.31,2025-10-30T03:58:47Z,UPI,false
TXN-000518,ACC-744,MER-337,887.01,2025-01-12T00:55:07Z,Branch,false
TXN-000519,ACC-082,MER-337,3234.57,2025-01-17T01:42:22Z,Mobile App,false
TXN-000520,ACC-133,MER-265,845.94,2025-07-19T16:33:04Z,Branch,false
TXN-000521,ACC-166,MER-437,1021.26,2025-03-17T19:28:34Z,POS,false
TXN-000522,ACC-317,MER-556,3458.1,2025-03-01T04:57:04Z,ATM,false
TXN-000523,ACC-125,MER-004,4767.97,2025-07-29T18:07:02Z,ATM,false
TXN-000524,ACC-117,MER-463,1688.31,2026-02-20T05:30:54Z,Branch,false
TXN-000525,ACC-524,MER-126,2406.73,2025-03-06T16:13:47Z,POS,false
TXN-000526,ACC-095,MER-362,882.82,2026-02-28T13:12:42Z,POS,false
TXN-000527,ACC-743,MER-019,4554.69,2025-03-09T03:03:49Z,Mobile App,false
TXN-000528,ACC-167,MER-150,1711.16,2026-06-20T13:46:01Z,UPI,false
TXN-000529,ACC-199,MER-491,4955.58,2025-09-30T22:14:46Z,Mobile App,false
TXN-000530,ACC-349,MER-399,3963.53,2026-02-03T00:11:47Z,Branch,false
TXN-000531,ACC-218,MER-172,951.53,2026-04-01T10:26:22Z,Mobile App,false
TXN-000532,ACC-763,MER-233,4172.72,2026-01-19T23:49:16Z,UPI,false
TXN-000533,ACC-790,MER-469,1936.99,2025-06-04T15:44:12Z,Mobile App,false
TXN-000534,ACC-038,MER-464,941.21,2025-01-14T07:09:52Z,POS,false
TXN-000535,ACC-665,MER-347,2078.25,2025-09-02T19:11:52Z,Branch,false
TXN-000536,ACC-088,MER-138,4215.27,2026-03-13T01:29:00Z,Mobile App,false
TXN-000537,ACC-608,MER-140,2367.68,2026-03-05T10:39:16Z,POS,false
TXN-000538,ACC-123,MER-034,3930.94,2025-07-11T02:28:22Z,POS,false
TXN-000539,ACC-550,MER-436,1467.96,2025-02-12T15:39:09Z,POS,false
TXN-000540,ACC-681,MER-141,3479.84,2025-04-29T20:48:43Z,POS,false
TXN-000541,ACC-349,MER-422,4906.57,2025-10-10T13:26:54Z,Mobile App,false
TXN-000542,ACC-511,MER-316,3693.4,2025-01-21T07:25:47Z,POS,false
TXN-000543,ACC-336,MER-190,3559.29,2026-02-12T17:51:29Z,UPI,false
TXN-000544,ACC-614,MER-103,1813.3,2025-07-25T05:02:31Z,POS,false
TXN-000545,ACC-326,MER-127,913.91,2025-03-03T05:39:46Z,ATM,false
TXN-000546,ACC-051,MER-284,1558.13,2026-02-25T10:40:52Z,Mobile App,false
TXN-000547,ACC-730,MER-563,4676.11,2026-03-01T03:22:56Z,POS,false
TXN-000548,ACC-566,MER-305,503.08,2025-02-01T15:24:02Z,POS,false
TXN-000549,ACC-431,MER-096,3289.83,2025-02-10T10:20:49Z,ATM,false
TXN-000550,ACC-071,MER-097,4744.97,2025-03-24T23:25:52Z,Branch,false
TXN-000551,ACC-044,MER-481,4047.69,2025-03-25T00:35:29Z,POS,false
TXN-000552,ACC-163,MER-575,4475.23,2025-09-17T11:22:57Z,ATM,false
TXN-000553,ACC-190,MER-583,3503.79,2025-01-14T02:01:21Z,Branch,false
TXN-000554,ACC-224,MER-130,847.68,2026-06-15T01:45:18Z,UPI,false
TXN-000555,ACC-245,MER-418,27.43,2025-08-01T06:56:59Z,UPI,false
TXN-000556,ACC-748,MER-193,2463.77,2025-11-30T18:37:10Z,ATM,false
TXN-000557,ACC-628,MER-398,963.17,2025-09-25T09:37:05Z,ATM,false
TXN-000558,ACC-415,MER-422,4553.82,2025-07-13T10:16:05Z,UPI,false
TXN-000559,ACC-128,MER-431,1275.74,2025-01-02T03:04:44Z,Mobile App,false
TXN-000560,ACC-416,MER-196,3734.18,2026-03-24T20:54:05Z,ATM,false
TXN-000561,ACC-657,MER-595,600.77,2025-04-13T21:01:13Z,Mobile App,false
TXN-000562,ACC-237,MER-256,3724.66,2026-06-16T07:57:17Z,Branch,false
TXN-000563,ACC-137,MER-224,1383.47,2025-01-03T04:31:30Z,ATM,false
TXN-000564,ACC-735,MER-114,4150.02,2025-03-25T01:45:38Z,POS,false
TXN-000565,ACC-212,MER-458,722.77,2025-04-06T17:26:15Z,POS,false
TXN-000566,ACC-333,MER-421,1894.24,2025-08-02T15:34:32Z,Branch,false
TXN-000567,ACC-680,MER-207,4288.92,2025-10-30T07:25:10Z,POS,false
TXN-000568,ACC-193,MER-249,2450.08,2025-12-06T18:40:27Z,Mobile App,false
TXN-000569,ACC-259,MER-004,2167.03,2025-02-16T06:52:52Z,Branch,false
TXN-000570,ACC-537,MER-297,1020.0,2025-08-12T01:58:52Z,ATM,false
TXN-000571,ACC-291,MER-287,886.12,2026-01-03T13:43:13Z,UPI,false
TXN-000572,ACC-067,MER-466,1739.87,2025-12-16T00:21:43Z,ATM,false
TXN-000573,ACC-705,MER-283,4197.5,2025-07-29T10:26:40Z,ATM,false
TXN-000574,ACC-492,MER-226,2191.21,2025-07-02T01:55:24Z,Branch,false
TXN-000575,ACC-394,MER-225,4932.48,2026-05-14T13:40:07Z,ATM,false
TXN-000576,ACC-113,MER-275,3606.49,2026-06-20T20:48:52Z,Mobile App,false
TXN-000577,ACC-279,MER-529,3997.51,2025-01-16T18:24:40Z,Mobile App,false
TXN-000578,ACC-581,MER-110,1206.89,2025-07-09T17:58:25Z,UPI,false
TXN-000579,ACC-629,MER-589,3995.17,2025-05-23T02:23:01Z,Branch,false
TXN-000580,ACC-542,MER-004,746.33,2026-06-20T15:46:47Z,UPI,false
TXN-000581,ACC-430,MER-582,1707.14,2025-05-26T12:51:53Z,Mobile App,false
TXN-000582,ACC-751,MER-314,3604.68,2025-07-31T05:21:29Z,UPI,false
TXN-000583,ACC-205,MER-412,3349.51,2026-03-16T00:23:01Z,UPI,false
TXN-000584,ACC-366,MER-099,1900.23,2025-07-10T04:58:11Z,POS,false
TXN-000585,ACC-047,MER-345,1785.05,2026-02-18T14:15:29Z,POS,false
TXN-000586,ACC-505,MER-234,2154.69,2026-06-20T17:29:09Z,Mobile App,false
TXN-000587,ACC-106,MER-579,4479.73,2025-02-04T01:55:18Z,ATM,false
TXN-000588,ACC-479,MER-423,2675.37,2025-03-21T16:53:06Z,UPI,false
TXN-000589,ACC-452,MER-139,1104.44,2025-10-16T01:38:53Z,Mobile App,false
TXN-000590,ACC-038,MER-263,59.48,2025-04-04T10:08:03Z,POS,false
TXN-000591,ACC-659,MER-461,4465.62,2025-07-03T20:35:06Z,UPI,false
TXN-000592,ACC-122,MER-096,4027.27,2026-02-22T00:22:30Z,ATM,false
TXN-000593,ACC-046,MER-488,3445.29,2026-05-26T12:54:16Z,Mobile App,false
TXN-000594,ACC-502,MER-222,3978.82,2025-03-19T17:52:44Z,Mobile App,false
TXN-000595,ACC-516,MER-597,1147.42,2025-01-01T01:43:55Z,Branch,false
TXN-000596,ACC-714,MER-358,4673.34,2026-03-09T01:56:19Z,ATM,false
TXN-000597,ACC-028,MER-100,4903.54,2026-06-03T07:20:50Z,POS,false
TXN-000598,ACC-198,MER-177,4111.75,2025-02-05T02:40:00Z,ATM,false
TXN-000599,ACC-201,MER-215,989.03,2025-02-17T14:15:06Z,Branch,false
TXN-000600,ACC-232,MER-138,158.42,2025-06-08T13:53:07Z,POS,false
TXN-000601,ACC-643,MER-307,4173.9,2026-06-19T07:42:17Z,Mobile App,false
TXN-000602,ACC-163,MER-486,1891.05,2025-01-28T06:51:41Z,UPI,false
TXN-000603,ACC-180,MER-431,543.51,2025-06-14T11:57:42Z,Mobile App,false
TXN-000604,ACC-158,MER-426,543.09,2025-05-10T01:59:27Z,POS,false
TXN-000605,ACC-731,MER-533,3568.9,2026-02-17T08:03:20Z,UPI,false
TXN-000606,ACC-600,MER-338,4432.05,2026-04-07T13:59:17Z,UPI,false
TXN-000607,ACC-677,MER-581,1078.72,2025-05-14T16:49:45Z,UPI,false
TXN-000608,ACC-456,MER-286,1579.34,2025-01-16T13:20:39Z,ATM,false
TXN-000609,ACC-416,MER-303,1878.26,2025-03-12T16:49:27Z,UPI,false
TXN-000610,ACC-119,MER-130,4504.25,2026-02-19T09:57:37Z,Mobile App,false
TXN-000611,ACC-574,MER-491,1973.64,2025-04-16T00:38:56Z,Mobile App,false
TXN-000612,ACC-531,MER-185,2695.59,2025-04-09T04:46:16Z,ATM,false
TXN-000613,ACC-052,MER-521,4291.66,2025-02-27T14:41:01Z,ATM,false
TXN-000614,ACC-552,MER-566,418.76,2025-03-14T15:38:50Z,POS,false
TXN-000615,ACC-268,MER-341,2744.99,2025-02-04T04:33:55Z,Branch,false
TXN-000616,ACC-503,MER-211,699.42,2026-05-10T04:32:53Z,Mobile App,false
TXN-000617,ACC-531,MER-152,3124.58,2026-05-08T07:54:13Z,UPI,false
TXN-000618,ACC-083,MER-330,2305.04,2025-09-20T06:50:21Z,Mobile App,false
TXN-000619,ACC-034,MER-012,3900.46,2026-06-21T15:00:09Z,Mobile App,false
TXN-000620,ACC-741,MER-032,419.09,2026-05-10T19:16:16Z,UPI,false
TXN-000621,ACC-084,MER-085,3440.09,2025-03-18T07:42:37Z,Branch,false
TXN-000622,ACC-552,MER-381,287.18,2026-04-15T19:36:30Z,Mobile App,false
TXN-000623,ACC-737,MER-154,4942.03,2026-06-07T02:18:59Z,Mobile App,false
TXN-000624,ACC-517,MER-297,3762.89,2025-03-08T01:16:07Z,UPI,false
TXN-000625,ACC-152,MER-591,2700.53,2026-02-10T14:55:35Z,Mobile App,false
TXN-000626,ACC-155,MER-180,4121.96,2026-04-28T20:29:18Z,Mobile App,false
TXN-000627,ACC-322,MER-389,2344.9,2025-12-29T23:20:29Z,Mobile App,false
TXN-000628,ACC-046,MER-051,14.98,2025-07-10T18:33:18Z,Branch,false
TXN-000629,ACC-354,MER-350,444.35,2025-08-02T15:51:00Z,UPI,false
TXN-000630,ACC-154,MER-415,1889.23,2025-11-17T18:21:48Z,ATM,false
TXN-000631,ACC-276,MER-524,1140.0,2026-05-29T15:58:16Z,Mobile App,false
TXN-000632,ACC-375,MER-318,4108.07,2025-10-19T12:34:29Z,Mobile App,false
TXN-000633,ACC-566,MER-041,3125.46,2025-06-11T11:50:41Z,ATM,false
TXN-000634,ACC-421,MER-572,2300.66,2025-01-14T04:47:52Z,UPI,false
